terrain,roi,season,tile,patch,sar_path,optical_path,filename
agri,ROIs1868,summer,59,p1104,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1104.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1104.png,ROIs1868_summer_s1_59_p1104.png
agri,ROIs1868,summer,59,p1105,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1105.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1105.png,ROIs1868_summer_s1_59_p1105.png
agri,ROIs1868,summer,59,p1106,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1106.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1106.png,ROIs1868_summer_s1_59_p1106.png
agri,ROIs1868,summer,59,p1107,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1107.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1107.png,ROIs1868_summer_s1_59_p1107.png
agri,ROIs1868,summer,59,p1108,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1108.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1108.png,ROIs1868_summer_s1_59_p1108.png
agri,ROIs1868,summer,59,p1109,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1109.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1109.png,ROIs1868_summer_s1_59_p1109.png
agri,ROIs1868,summer,59,p1110,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1110.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1110.png,ROIs1868_summer_s1_59_p1110.png
agri,ROIs1868,summer,59,p1111,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1111.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1111.png,ROIs1868_summer_s1_59_p1111.png
agri,ROIs1868,summer,59,p1112,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1112.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1112.png,ROIs1868_summer_s1_59_p1112.png
agri,ROIs1868,summer,59,p1113,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1113.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1113.png,ROIs1868_summer_s1_59_p1113.png
agri,ROIs1868,summer,59,p1114,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1114.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1114.png,ROIs1868_summer_s1_59_p1114.png
agri,ROIs1868,summer,59,p1115,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1115.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1115.png,ROIs1868_summer_s1_59_p1115.png
agri,ROIs1868,summer,59,p1116,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1116.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1116.png,ROIs1868_summer_s1_59_p1116.png
agri,ROIs1868,summer,59,p1117,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1117.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1117.png,ROIs1868_summer_s1_59_p1117.png
agri,ROIs1868,summer,59,p1118,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1118.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1118.png,ROIs1868_summer_s1_59_p1118.png
agri,ROIs1868,summer,59,p1119,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1119.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1119.png,ROIs1868_summer_s1_59_p1119.png
agri,ROIs1868,summer,59,p1120,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1120.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1120.png,ROIs1868_summer_s1_59_p1120.png
agri,ROIs1868,summer,59,p1121,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1121.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1121.png,ROIs1868_summer_s1_59_p1121.png
agri,ROIs1868,summer,59,p1122,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1122.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1122.png,ROIs1868_summer_s1_59_p1122.png
agri,ROIs1868,summer,59,p1123,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1123.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1123.png,ROIs1868_summer_s1_59_p1123.png
agri,ROIs1868,summer,59,p1124,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1124.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1124.png,ROIs1868_summer_s1_59_p1124.png
agri,ROIs1868,summer,59,p1125,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1125.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1125.png,ROIs1868_summer_s1_59_p1125.png
agri,ROIs1868,summer,59,p1126,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1126.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1126.png,ROIs1868_summer_s1_59_p1126.png
agri,ROIs1868,summer,59,p1127,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1127.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1127.png,ROIs1868_summer_s1_59_p1127.png
agri,ROIs1868,summer,59,p1128,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1128.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1128.png,ROIs1868_summer_s1_59_p1128.png
agri,ROIs1868,summer,59,p1129,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1129.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1129.png,ROIs1868_summer_s1_59_p1129.png
agri,ROIs1868,summer,59,p113,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p113.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p113.png,ROIs1868_summer_s1_59_p113.png
agri,ROIs1868,summer,59,p1130,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1130.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1130.png,ROIs1868_summer_s1_59_p1130.png
agri,ROIs1868,summer,59,p1131,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1131.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1131.png,ROIs1868_summer_s1_59_p1131.png
agri,ROIs1868,summer,59,p1132,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1132.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1132.png,ROIs1868_summer_s1_59_p1132.png
agri,ROIs1868,summer,59,p1133,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1133.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1133.png,ROIs1868_summer_s1_59_p1133.png
agri,ROIs1868,summer,59,p1134,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1134.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1134.png,ROIs1868_summer_s1_59_p1134.png
agri,ROIs1868,summer,59,p1135,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1135.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1135.png,ROIs1868_summer_s1_59_p1135.png
agri,ROIs1868,summer,59,p1136,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1136.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1136.png,ROIs1868_summer_s1_59_p1136.png
agri,ROIs1868,summer,59,p1137,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1137.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1137.png,ROIs1868_summer_s1_59_p1137.png
agri,ROIs1868,summer,59,p1138,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1138.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1138.png,ROIs1868_summer_s1_59_p1138.png
agri,ROIs1868,summer,59,p1139,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1139.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1139.png,ROIs1868_summer_s1_59_p1139.png
agri,ROIs1868,summer,59,p114,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p114.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p114.png,ROIs1868_summer_s1_59_p114.png
agri,ROIs1868,summer,59,p1140,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1140.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1140.png,ROIs1868_summer_s1_59_p1140.png
agri,ROIs1868,summer,59,p1141,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1141.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1141.png,ROIs1868_summer_s1_59_p1141.png
agri,ROIs1868,summer,59,p1142,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1142.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1142.png,ROIs1868_summer_s1_59_p1142.png
agri,ROIs1868,summer,59,p1143,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1143.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1143.png,ROIs1868_summer_s1_59_p1143.png
agri,ROIs1868,summer,59,p1144,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1144.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1144.png,ROIs1868_summer_s1_59_p1144.png
agri,ROIs1868,summer,59,p1145,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1145.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1145.png,ROIs1868_summer_s1_59_p1145.png
agri,ROIs1868,summer,59,p1146,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1146.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1146.png,ROIs1868_summer_s1_59_p1146.png
agri,ROIs1868,summer,59,p1147,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1147.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1147.png,ROIs1868_summer_s1_59_p1147.png
agri,ROIs1868,summer,59,p1148,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1148.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1148.png,ROIs1868_summer_s1_59_p1148.png
agri,ROIs1868,summer,59,p1149,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1149.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1149.png,ROIs1868_summer_s1_59_p1149.png
agri,ROIs1868,summer,59,p115,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p115.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p115.png,ROIs1868_summer_s1_59_p115.png
agri,ROIs1868,summer,59,p1150,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1150.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1150.png,ROIs1868_summer_s1_59_p1150.png
agri,ROIs1868,summer,59,p1151,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1151.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1151.png,ROIs1868_summer_s1_59_p1151.png
agri,ROIs1868,summer,59,p1152,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1152.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1152.png,ROIs1868_summer_s1_59_p1152.png
agri,ROIs1868,summer,59,p1153,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1153.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1153.png,ROIs1868_summer_s1_59_p1153.png
agri,ROIs1868,summer,59,p1154,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1154.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1154.png,ROIs1868_summer_s1_59_p1154.png
agri,ROIs1868,summer,59,p1155,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1155.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1155.png,ROIs1868_summer_s1_59_p1155.png
agri,ROIs1868,summer,59,p1156,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1156.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1156.png,ROIs1868_summer_s1_59_p1156.png
agri,ROIs1868,summer,59,p1157,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1157.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1157.png,ROIs1868_summer_s1_59_p1157.png
agri,ROIs1868,summer,59,p1158,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1158.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1158.png,ROIs1868_summer_s1_59_p1158.png
agri,ROIs1868,summer,59,p1159,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1159.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1159.png,ROIs1868_summer_s1_59_p1159.png
agri,ROIs1868,summer,59,p116,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p116.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p116.png,ROIs1868_summer_s1_59_p116.png
agri,ROIs1868,summer,59,p1160,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1160.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1160.png,ROIs1868_summer_s1_59_p1160.png
agri,ROIs1868,summer,59,p1161,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1161.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1161.png,ROIs1868_summer_s1_59_p1161.png
agri,ROIs1868,summer,59,p1162,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1162.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1162.png,ROIs1868_summer_s1_59_p1162.png
agri,ROIs1868,summer,59,p1163,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1163.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1163.png,ROIs1868_summer_s1_59_p1163.png
agri,ROIs1868,summer,59,p1164,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1164.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1164.png,ROIs1868_summer_s1_59_p1164.png
agri,ROIs1868,summer,59,p1165,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1165.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1165.png,ROIs1868_summer_s1_59_p1165.png
agri,ROIs1868,summer,59,p1166,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1166.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1166.png,ROIs1868_summer_s1_59_p1166.png
agri,ROIs1868,summer,59,p1167,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1167.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1167.png,ROIs1868_summer_s1_59_p1167.png
agri,ROIs1868,summer,59,p1168,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1168.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1168.png,ROIs1868_summer_s1_59_p1168.png
agri,ROIs1868,summer,59,p1169,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1169.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1169.png,ROIs1868_summer_s1_59_p1169.png
agri,ROIs1868,summer,59,p117,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p117.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p117.png,ROIs1868_summer_s1_59_p117.png
agri,ROIs1868,summer,59,p1170,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1170.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1170.png,ROIs1868_summer_s1_59_p1170.png
agri,ROIs1868,summer,59,p1171,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1171.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1171.png,ROIs1868_summer_s1_59_p1171.png
agri,ROIs1868,summer,59,p1172,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1172.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1172.png,ROIs1868_summer_s1_59_p1172.png
agri,ROIs1868,summer,59,p1173,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1173.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1173.png,ROIs1868_summer_s1_59_p1173.png
agri,ROIs1868,summer,59,p1174,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1174.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1174.png,ROIs1868_summer_s1_59_p1174.png
agri,ROIs1868,summer,59,p1175,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1175.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1175.png,ROIs1868_summer_s1_59_p1175.png
agri,ROIs1868,summer,59,p1176,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1176.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1176.png,ROIs1868_summer_s1_59_p1176.png
agri,ROIs1868,summer,59,p1177,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1177.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1177.png,ROIs1868_summer_s1_59_p1177.png
agri,ROIs1868,summer,59,p1178,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1178.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1178.png,ROIs1868_summer_s1_59_p1178.png
agri,ROIs1868,summer,59,p1179,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1179.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1179.png,ROIs1868_summer_s1_59_p1179.png
agri,ROIs1868,summer,59,p118,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p118.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p118.png,ROIs1868_summer_s1_59_p118.png
agri,ROIs1868,summer,59,p1180,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1180.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1180.png,ROIs1868_summer_s1_59_p1180.png
agri,ROIs1868,summer,59,p1181,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1181.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1181.png,ROIs1868_summer_s1_59_p1181.png
agri,ROIs1868,summer,59,p1182,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1182.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1182.png,ROIs1868_summer_s1_59_p1182.png
agri,ROIs1868,summer,59,p1183,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1183.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1183.png,ROIs1868_summer_s1_59_p1183.png
agri,ROIs1868,summer,59,p1184,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1184.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1184.png,ROIs1868_summer_s1_59_p1184.png
agri,ROIs1868,summer,59,p1185,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1185.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1185.png,ROIs1868_summer_s1_59_p1185.png
agri,ROIs1868,summer,59,p1186,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1186.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1186.png,ROIs1868_summer_s1_59_p1186.png
agri,ROIs1868,summer,59,p1187,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1187.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1187.png,ROIs1868_summer_s1_59_p1187.png
agri,ROIs1868,summer,59,p1188,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1188.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1188.png,ROIs1868_summer_s1_59_p1188.png
agri,ROIs1868,summer,59,p1189,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1189.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1189.png,ROIs1868_summer_s1_59_p1189.png
agri,ROIs1868,summer,59,p119,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p119.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p119.png,ROIs1868_summer_s1_59_p119.png
agri,ROIs1868,summer,59,p1190,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1190.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1190.png,ROIs1868_summer_s1_59_p1190.png
agri,ROIs1868,summer,59,p1191,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1191.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1191.png,ROIs1868_summer_s1_59_p1191.png
agri,ROIs1868,summer,59,p1192,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1192.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1192.png,ROIs1868_summer_s1_59_p1192.png
agri,ROIs1868,summer,59,p1193,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1193.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1193.png,ROIs1868_summer_s1_59_p1193.png
agri,ROIs1868,summer,59,p1194,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1194.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1194.png,ROIs1868_summer_s1_59_p1194.png
agri,ROIs1868,summer,59,p1195,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1195.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1195.png,ROIs1868_summer_s1_59_p1195.png
agri,ROIs1868,summer,59,p1196,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1196.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1196.png,ROIs1868_summer_s1_59_p1196.png
agri,ROIs1868,summer,59,p1197,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1197.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1197.png,ROIs1868_summer_s1_59_p1197.png
agri,ROIs1868,summer,59,p1198,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1198.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1198.png,ROIs1868_summer_s1_59_p1198.png
agri,ROIs1868,summer,59,p1199,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1199.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1199.png,ROIs1868_summer_s1_59_p1199.png
agri,ROIs1868,summer,59,p12,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p12.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p12.png,ROIs1868_summer_s1_59_p12.png
agri,ROIs1868,summer,59,p120,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p120.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p120.png,ROIs1868_summer_s1_59_p120.png
agri,ROIs1868,summer,59,p1200,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1200.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1200.png,ROIs1868_summer_s1_59_p1200.png
agri,ROIs1868,summer,59,p1201,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1201.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1201.png,ROIs1868_summer_s1_59_p1201.png
agri,ROIs1868,summer,59,p1202,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1202.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1202.png,ROIs1868_summer_s1_59_p1202.png
agri,ROIs1868,summer,59,p1203,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1203.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1203.png,ROIs1868_summer_s1_59_p1203.png
agri,ROIs1868,summer,59,p1204,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1204.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1204.png,ROIs1868_summer_s1_59_p1204.png
agri,ROIs1868,summer,59,p1205,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1205.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1205.png,ROIs1868_summer_s1_59_p1205.png
agri,ROIs1868,summer,59,p1206,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1206.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1206.png,ROIs1868_summer_s1_59_p1206.png
agri,ROIs1868,summer,59,p1207,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1207.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1207.png,ROIs1868_summer_s1_59_p1207.png
agri,ROIs1868,summer,59,p1208,datasets\sentinel12\v_2\agri\s1\ROIs1868_summer_s1_59_p1208.png,datasets\sentinel12\v_2\agri\s2\ROIs1868_summer_s2_59_p1208.png,ROIs1868_summer_s1_59_p1208.png
